feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Orobioma Subandino San Juan,NA,26,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2.34,0,ecosystem,NA
Orobioma Subandino Tolima Grande,NA,4805,NA,10,NA,NA,0.002081165452653486,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,432.45,0.8999999999999999,ecosystem,NA
Peinobioma Tolima Grande,NA,94,NA,19,NA,NA,0.20212765957446807,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,8.459999999999999,1.71,ecosystem,NA
Zonobioma Alternohigrico Tropical Chaparral,NA,684,NA,36,NA,NA,0.05263157894736842,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,61.559999999999995,3.2399999999999998,ecosystem,NA
Zonobioma Humedo Tropical Chaparral,NA,818,NA,24,NA,NA,0.029339853300733496,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,73.61999999999999,2.16,ecosystem,NA
Orobioma Subandino Chaparral,NA,12945,NA,148,NA,NA,0.011432985708767864,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1165.05,13.32,ecosystem,NA
Zonobioma Alternohigrico Tropical Cauca Medio,NA,6,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0.54,0,ecosystem,NA
Orobioma Andino Cauca Medio,NA,12237,NA,4894,NA,NA,0.3999346244994688,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1101.33,440.46,ecosystem,NA
Orobioma de Paramo Cauca Medio,NA,488,NA,411,NA,NA,0.8422131147540983,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,43.92,36.99,ecosystem,NA
Orobioma Andino Vertiente Pacífico - Chocó,NA,234,NA,176,NA,NA,0.7521367521367521,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,21.06,15.84,ecosystem,NA
Orobioma Andino Chaparral,NA,1379,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,124.11,0,ecosystem,NA
Orobioma Azonal Subandino Estribaciones Pacífico Norte,NA,60,NA,1,NA,NA,0.016666666666666666,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,5.3999999999999995,0.09,ecosystem,NA
Peinobioma Chaparral,NA,14,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1.26,0,ecosystem,NA
Zonobioma Humedo Tropical Estribaciones Pacífico Norte,NA,34,NA,4,NA,NA,0.11764705882352941,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,3.06,0.36,ecosystem,NA
Orobioma Subandino Estribaciones Pacífico Norte,NA,16521,NA,1650,NA,NA,0.09987288905029962,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1486.8899999999999,148.5,ecosystem,NA
Orobioma Andino Estribaciones Pacífico Norte,NA,12769,NA,5879,NA,NA,0.46041193515545464,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1149.21,529.11,ecosystem,NA
Orobioma Subandino Cauca Alto,NA,2279,NA,24,NA,NA,0.010530934620447565,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,205.10999999999999,2.16,ecosystem,NA
Orobioma Andino Cauca Alto,NA,112,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,10.08,0,ecosystem,NA
Zonobioma Humedo Tropical Cordillera Oriental Magdalena Medio,NA,1134,NA,8,NA,NA,0.007054673721340388,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,102.06,0.72,ecosystem,NA
Zonobioma Humedo Tropical Magdalena Medio y Depresión Momposina,NA,7053,NA,273,NA,NA,0.038706933219906425,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,634.77,24.57,ecosystem,NA
