feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Zonobioma Alternohigrico Tropical Cauca Medio,NA,6,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0.54,0,ecosystem,NA
Orobioma Andino Cauca Medio,NA,12237,NA,4894,NA,NA,0.3999346244994688,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1101.33,440.46,ecosystem,NA
Orobioma de Paramo Cauca Medio,NA,488,NA,411,NA,NA,0.8422131147540983,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,43.92,36.99,ecosystem,NA
Orobioma Andino Vertiente Pacífico - Chocó,NA,234,NA,176,NA,NA,0.7521367521367521,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,21.06,15.84,ecosystem,NA
Orobioma Andino Chaparral,NA,1379,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,124.11,0,ecosystem,NA
Orobioma Azonal Subandino Estribaciones Pacífico Norte,NA,60,NA,1,NA,NA,0.016666666666666666,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,5.3999999999999995,0.09,ecosystem,NA
Peinobioma Chaparral,NA,14,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1.26,0,ecosystem,NA
Zonobioma Humedo Tropical Estribaciones Pacífico Norte,NA,34,NA,4,NA,NA,0.11764705882352941,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,3.06,0.36,ecosystem,NA
Orobioma Subandino Estribaciones Pacífico Norte,NA,16521,NA,1650,NA,NA,0.09987288905029962,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1486.8899999999999,148.5,ecosystem,NA
Orobioma Andino Estribaciones Pacífico Norte,NA,12769,NA,5879,NA,NA,0.46041193515545464,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1149.21,529.11,ecosystem,NA
Orobioma Subandino Cauca Alto,NA,2279,NA,24,NA,NA,0.010530934620447565,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,205.10999999999999,2.16,ecosystem,NA
Orobioma Andino Cauca Alto,NA,112,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,10.08,0,ecosystem,NA
Zonobioma Humedo Tropical Cordillera Oriental Magdalena Medio,NA,1134,NA,8,NA,NA,0.007054673721340388,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,102.06,0.72,ecosystem,NA
Zonobioma Humedo Tropical Magdalena Medio y Depresión Momposina,NA,7053,NA,220,NA,NA,0.031192400396994186,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,634.77,19.8,ecosystem,NA
Helobioma Magdalena Medio y Depresión Momposina,NA,1080,NA,87,NA,NA,0.08055555555555556,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,97.2,7.83,ecosystem,NA
Zonobioma Humedo Tropical Nechí - San Lucas,NA,9737,NA,291,NA,NA,0.02988600184861867,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,876.3299999999999,26.189999999999998,ecosystem,NA
Hidrobioma Magdalena Medio y Depresión Momposina,NA,392,NA,122,NA,NA,0.3112244897959184,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,35.28,10.98,ecosystem,NA
